0,1,40.0,5.2,0,226
1,89,40.0,5.2,3,66
2,93,40.0,9.0,3,105
3,77,40.0,5.2,0,256
4,39,40.0,13.5,3,2
5,58,40.0,5.2,3,188
6,98,40.0,6.75,0,123
7,82,40.0,6.75,3,63
8,61,40.0,13.5,1,58
9,22,40.0,5.2,2,63
10,83,40.0,6.75,3,185
11,22,40.0,8.666666666666666,2,63
12,87,40.0,4.0,1,116
13,79,40.0,9.0,1,107
14,61,40.0,6.75,1,127
15,38,40.0,6.5,3,279
16,14,40.0,6.75,3,21
17,51,40.0,6.5,0,44
18,19,40.0,5.2,1,226
19,58,40.0,5.2,0,64
20,61,40.0,8.666666666666666,1,54
21,37,40.0,5.2,3,227
22,70,40.0,5.2,3,259
23,76,40.0,5.2,1,226
24,79,40.0,13.5,3,17
25,51,40.0,6.5,0,96
26,97,40.0,6.5,1,264
27,38,40.0,5.2,0,242
28,90,40.0,9.0,3,84
29,62,40.0,5.2,0,122
30,79,40.0,6.75,3,106
31,66,40.0,6.5,2,181
32,7,40.0,9.0,3,5
33,90,40.0,5.2,0,29
34,48,40.0,9.0,3,39
35,68,40.0,6.5,3,243
36,89,40.0,6.5,1,65
37,47,40.0,9.0,3,74
38,13,40.0,5.2,2,2
39,55,40.0,4.333333333333333,0,54
40,29,40.0,9.0,0,140
41,12,40.0,13.5,2,217
42,93,40.0,13.5,0,70
43,88,40.0,5.2,0,221
44,51,40.0,9.0,0,25
45,83,40.0,4.333333333333333,1,61
46,97,40.0,9.0,3,193
47,59,40.0,5.2,3,40
48,22,40.0,6.75,3,61
49,66,40.0,8.666666666666666,0,234
50,8,40.0,5.2,2,174
51,7,40.0,5.2,3,130
52,44,40.0,9.0,3,162
53,53,40.0,13.5,0,212
54,22,40.0,13.5,3,43
55,76,40.0,6.75,3,259
56,44,40.0,5.2,2,166
57,50,40.0,13.5,3,47
58,61,40.0,13.5,1,39
59,40,40.0,13.5,1,260
60,76,40.0,5.2,3,245
61,12,40.0,9.0,2,144
62,57,40.0,6.5,0,265
63,67,40.0,9.0,2,0
64,40,40.0,13.5,1,261
65,24,40.0,5.2,3,67
66,97,40.0,6.5,3,227
67,80,40.0,5.2,1,156
68,24,40.0,5.2,3,107
69,31,40.0,5.2,2,150
70,32,40.0,6.5,1,15
71,77,40.0,9.0,2,163
72,58,40.0,5.2,2,172
73,61,40.0,13.5,1,93
74,31,40.0,6.5,3,79
75,89,40.0,5.2,0,70
76,78,40.0,6.5,3,53
77,51,40.0,5.2,0,115
78,82,40.0,6.5,0,45
79,11,40.0,5.2,1,150
80,32,40.0,6.5,3,32
81,86,40.0,9.0,3,247
82,78,40.0,6.5,3,177
83,76,40.0,6.5,1,259
84,65,40.0,6.5,2,78
85,78,40.0,6.5,3,196
86,52,40.0,6.5,1,120
87,71,40.0,5.2,2,100
88,93,40.0,5.2,3,50
89,48,40.0,9.0,2,2
90,19,40.0,9.0,2,243
91,50,40.0,9.0,3,49
92,40,40.0,9.0,2,225
93,91,40.0,5.2,0,14
94,11,40.0,5.2,3,131
95,40,40.0,5.2,2,278
96,89,40.0,5.2,1,49
97,66,40.0,13.5,3,218
98,51,40.0,5.2,2,43
99,81,40.0,5.2,3,115
100,93,40.0,9.0,3,70
101,51,40.0,5.2,2,24
102,14,40.0,9.0,2,39
103,18,40.0,5.2,0,51
104,38,40.0,6.75,1,243
105,67,40.0,13.5,1,22
106,18,40.0,5.2,0,15
107,48,40.0,9.0,2,3
108,4,40.0,5.2,0,223
109,34,40.0,5.2,1,228
110,63,40.0,5.2,3,227
111,79,40.0,6.5,1,161
112,28,40.0,5.2,0,167
113,14,40.0,13.5,1,56
114,14,40.0,13.5,1,37
115,55,40.0,5.2,2,2
116,22,40.0,8.666666666666666,2,10
117,80,40.0,5.2,1,138
118,18,40.0,6.5,3,157
119,58,40.0,5.2,2,99
120,75,40.0,6.5,0,175
121,39,40.0,13.5,3,19
122,18,40.0,6.5,1,15
123,50,40.0,6.5,0,68
124,82,40.0,6.5,0,10
125,91,40.0,6.5,0,29
126,82,40.0,8.666666666666666,0,6
127,35,40.0,9.0,0,218
128,95,40.0,4.333333333333333,3,136
129,61,40.0,8.666666666666666,2,55
130,87,40.0,4.333333333333333,3,10
131,68,40.0,4.0,0,243
132,88,40.0,13.5,3,225
133,82,40.0,26.0,0,44
134,7,40.0,9.0,2,96
135,79,40.0,13.5,3,86
136,80,40.0,9.0,1,210
137,18,40.0,5.2,0,138
138,14,40.0,6.5,3,72
139,70,40.0,8.666666666666666,1,242
140,96,40.0,5.2,3,61
141,70,40.0,8.666666666666666,1,186
142,64,40.0,9.0,0,28
143,64,40.0,9.0,0,67
144,35,40.0,5.2,0,199
145,3,40.0,5.2,2,41
146,80,40.0,9.0,1,212
147,44,40.0,9.0,3,55
148,26,40.0,6.5,3,98
149,98,40.0,6.5,0,104
150,51,40.0,5.2,0,40
151,87,40.0,5.2,2,10
152,30,40.0,5.2,3,187
153,94,40.0,5.2,3,170
154,89,40.0,4.333333333333333,1,49
155,51,40.0,5.2,0,61
156,94,40.0,5.2,3,118
157,73,40.0,5.2,3,189
158,66,40.0,6.5,0,254
159,85,40.0,5.2,0,151
160,19,40.0,5.2,1,260
161,32,40.0,9.0,1,14
162,52,40.0,4.333333333333333,0,231
163,64,40.0,5.2,1,48
164,57,40.0,6.5,0,194
165,54,40.0,5.2,2,163
166,66,40.0,8.666666666666666,2,218
167,76,40.0,8.666666666666666,1,261
168,66,40.0,8.666666666666666,2,217
169,66,40.0,13.0,2,216
170,71,40.0,9.0,2,153
171,51,40.0,5.2,0,6
172,79,40.0,5.2,1,50
173,11,40.0,5.2,1,184
174,0,40.0,5.2,3,265
175,90,40.0,13.5,2,29
176,74,40.0,6.5,3,145
177,59,40.0,5.2,3,41
178,88,40.0,5.2,3,170
179,97,40.0,5.2,1,285
180,82,40.0,5.2,2,43
181,77,40.0,9.0,2,256
182,15,40.0,9.0,1,204
183,56,40.0,9.0,3,45
184,94,40.0,5.2,3,82
185,42,40.0,9.0,0,143
186,69,40.0,6.5,3,195
187,55,40.0,9.0,1,36
188,98,40.0,9.0,0,143
189,39,40.0,9.0,1,6
190,67,40.0,9.0,2,0
191,82,40.0,5.2,2,116
192,3,40.0,6.5,3,95
193,50,40.0,6.5,3,11
194,26,40.0,5.2,0,148
195,56,40.0,6.5,0,9
196,27,40.0,5.2,1,173
197,27,40.0,5.2,1,280
198,47,40.0,6.5,3,148
199,55,40.0,9.0,1,39
200,80,40.0,5.2,1,193
201,61,40.0,6.5,3,54
202,51,40.0,9.0,2,63
203,94,40.0,5.2,2,156
204,35,40.0,5.2,3,221
205,49,40.0,9.0,3,190
206,38,40.0,6.5,3,205
207,43,40.0,5.2,1,258
208,99,40.0,5.2,3,270
209,55,40.0,5.2,2,36
210,11,40.0,6.5,1,187
211,40,40.0,13.5,3,226
212,83,40.0,5.2,1,78
213,67,40.0,9.0,2,1
214,51,40.0,6.5,0,43
215,43,40.0,5.2,1,243
216,59,40.0,6.5,3,94
217,77,40.0,13.0,3,238
218,56,40.0,9.0,3,49
219,79,40.0,5.2,1,139
220,37,40.0,5.2,2,174
221,69,40.0,6.5,2,228
222,39,40.0,6.5,1,22
223,87,40.0,9.0,0,117
224,82,40.0,6.5,3,28
225,90,40.0,9.0,0,101
226,23,40.0,5.2,3,138
227,24,40.0,5.2,0,88
228,5,40.0,6.5,0,61
229,28,40.0,6.75,3,274
230,17,40.0,9.0,2,20
231,31,40.0,9.0,0,131
232,24,40.0,5.2,0,31
233,75,40.0,5.2,2,158
234,19,40.0,6.75,2,223
235,69,40.0,13.5,3,287
236,39,40.0,6.5,1,38
237,28,40.0,5.2,0,201
238,79,40.0,6.75,3,17
239,17,40.0,5.2,1,112
240,88,40.0,5.2,0,150
241,90,40.0,4.333333333333333,1,84
242,22,40.0,6.75,0,24
243,82,40.0,9.0,3,80
244,66,40.0,5.2,3,219
245,69,40.0,13.5,3,249
246,32,40.0,8.666666666666666,3,33
247,33,40.0,5.2,3,157
248,56,40.0,6.75,3,13
249,96,40.0,9.0,0,62
250,46,40.0,5.2,2,160
251,14,40.0,6.5,3,56
252,56,40.0,9.0,3,65
253,66,40.0,9.0,2,200
254,32,40.0,13.5,0,53
255,79,40.0,13.5,1,52
256,67,40.0,13.5,1,2
257,15,40.0,5.2,1,225
258,73,40.0,5.2,3,191
259,96,40.0,5.2,0,172
260,1,40.0,6.5,1,278
261,20,40.0,6.5,3,74
262,89,40.0,5.2,3,155
263,67,40.0,6.5,2,3
264,60,40.0,6.75,2,184
265,64,40.0,6.5,1,47
266,68,40.0,9.0,2,260
267,99,40.0,6.5,0,199
268,82,40.0,9.0,0,83
269,55,40.0,5.2,1,57
270,69,40.0,9.0,2,247
271,98,40.0,8.666666666666666,1,70
272,61,40.0,8.666666666666666,3,19
273,55,40.0,6.5,1,37
274,22,40.0,6.5,3,79
275,46,40.0,4.333333333333333,2,250
276,51,40.0,9.0,3,25
277,51,40.0,9.0,3,26
278,81,40.0,4.333333333333333,1,167
279,88,40.0,6.5,3,186
280,90,40.0,5.2,0,100
281,50,40.0,4.333333333333333,2,86
282,53,40.0,13.0,3,161
283,88,40.0,9.0,3,207
284,97,40.0,6.5,1,231
285,7,40.0,9.0,3,44
286,98,40.0,6.75,1,16
287,85,40.0,5.2,3,115
288,36,40.0,5.2,3,18
289,91,40.0,5.2,0,68
290,56,40.0,13.5,3,66
291,55,40.0,6.75,2,5
