0,10002,75.0,6.6,2,66
1,10001,75.0,15.0,1,63
2,10002,75.0,7.333333333333333,2,140
3,10005,75.0,11.0,2,188
4,10004,75.0,8.25,1,212
5,10002,75.0,7.333333333333333,2,123
6,10000,75.0,15.0,0,91
7,10002,75.0,15.0,2,107
8,10001,75.0,7.333333333333333,1,63
9,10001,75.0,7.333333333333333,1,63
10,10001,75.0,7.333333333333333,1,116
11,10003,75.0,7.833333333333333,1,109
12,10006,75.0,11.0,0,261
13,10000,75.0,7.5,0,130
14,10002,75.0,7.5,2,107
15,10003,75.0,5.875,1,127
16,10003,75.0,5.875,1,183
17,10002,75.0,7.5,2,35
18,10006,75.0,11.0,0,227
19,10002,75.0,5.0,2,17
20,10004,75.0,7.333333333333333,1,230
21,10003,75.0,11.0,1,147
22,10001,75.0,7.5,1,64
23,10000,75.0,11.0,0,110
24,10000,75.0,11.0,0,92
25,10003,75.0,22.0,1,128
26,10006,75.0,11.0,0,227
27,10004,75.0,7.333333333333333,1,212
28,10006,75.0,22.0,0,226
29,10002,75.0,5.0,2,140
30,10004,75.0,11.0,1,159
31,10004,75.0,8.25,1,160
32,10006,75.0,15.0,0,264
33,10006,75.0,15.0,0,265
34,10003,75.0,8.25,1,234
35,10004,75.0,8.25,1,179
36,10005,75.0,8.25,2,242
37,10003,75.0,11.0,1,162
38,10004,75.0,11.0,1,196
39,10003,75.0,16.5,1,234
40,10003,75.0,33.0,1,128
41,10004,75.0,11.0,1,179
42,10005,75.0,11.0,2,259
43,10002,75.0,7.333333333333333,2,107
44,10000,75.0,7.333333333333333,0,112
45,10005,75.0,15.0,2,167
46,10006,75.0,11.0,0,243
47,10006,75.0,22.0,0,192
48,10001,75.0,8.25,1,65
49,10004,75.0,11.0,1,195
50,10001,75.0,8.25,1,133
51,10002,75.0,7.333333333333333,2,140
52,10006,75.0,11.0,0,248
53,10003,75.0,7.833333333333333,1,217
54,10003,75.0,9.4,1,183
55,10002,75.0,7.333333333333333,2,70
56,10002,75.0,11.0,2,70
57,10002,75.0,22.0,2,121
58,10003,75.0,11.75,1,234
59,10001,75.0,8.25,1,117
60,10001,75.0,5.5,1,61
61,10001,75.0,7.333333333333333,1,135
62,10003,75.0,7.333333333333333,1,272
63,10001,75.0,11.0,1,136
64,10005,75.0,5.5,2,188
65,10006,75.0,5.875,0,193
66,10004,75.0,5.5,1,161
67,10006,75.0,5.875,0,244
68,10003,75.0,7.333333333333333,1,236
69,10003,75.0,11.0,1,234
70,10004,75.0,8.25,1,285
71,10002,75.0,7.333333333333333,2,141
72,10006,75.0,5.875,0,174
73,10003,75.0,7.333333333333333,1,109
74,10000,75.0,7.333333333333333,0,130
75,10002,75.0,11.0,2,66
76,10004,75.0,8.25,1,125
77,10006,75.0,5.875,0,212
78,10000,75.0,7.333333333333333,0,18
79,10005,75.0,4.714285714285714,2,259
80,10004,75.0,6.6,1,212
81,10003,75.0,11.0,1,219
82,10005,75.0,15.0,2,223
83,10003,75.0,11.0,1,237
84,10006,75.0,11.0,0,265
85,10006,75.0,22.0,0,265
86,10002,75.0,7.333333333333333,2,67
87,10006,75.0,22.0,0,212
88,10006,75.0,22.0,0,279
89,10005,75.0,15.0,2,148
90,10003,75.0,16.5,1,147
91,10004,75.0,8.25,1,230
92,10002,75.0,7.333333333333333,2,107
93,10005,75.0,15.0,2,185
94,10002,75.0,5.875,2,123
95,10002,75.0,6.714285714285714,2,70
96,10002,75.0,7.833333333333333,2,53
97,10005,75.0,11.0,2,259
98,10006,75.0,9.0,0,248
99,10002,75.0,6.714285714285714,2,32
100,10002,75.0,7.833333333333333,2,123
101,10005,75.0,22.0,2,259
102,10005,75.0,22.0,2,186
103,10002,75.0,6.714285714285714,2,14
104,10004,75.0,5.0,1,285
105,10002,75.0,6.714285714285714,2,50
106,10000,75.0,7.333333333333333,0,2
107,10002,75.0,7.833333333333333,2,105
108,10005,75.0,11.0,2,131
109,10001,75.0,7.5,1,118
110,10003,75.0,11.0,1,144
111,10004,75.0,7.5,1,179
112,10002,75.0,7.833333333333333,2,49
113,10003,75.0,8.25,1,127
114,10000,75.0,15.0,0,92
115,10003,75.0,11.0,1,218
116,10001,75.0,5.5,1,43
117,10001,75.0,6.6,1,115
118,10002,75.0,15.0,2,70
119,10001,75.0,8.25,1,153
120,10003,75.0,16.5,1,255
121,10002,75.0,15.0,2,140
122,10000,75.0,7.5,0,54
123,10001,75.0,6.6,1,117
124,10002,75.0,15.0,2,15
125,10005,75.0,9.0,2,238
126,10006,75.0,15.0,0,157
127,10000,75.0,15.0,0,77
128,10003,75.0,11.0,1,201
129,10004,75.0,7.333333333333333,1,249
130,10006,75.0,8.25,0,228
131,10004,75.0,11.0,1,285
132,10003,75.0,6.6,1,163
133,10001,75.0,5.5,1,79
134,10006,75.0,11.0,0,279
135,10005,75.0,11.0,2,259
136,10006,75.0,16.5,0,262
137,10000,75.0,7.5,0,77
138,10002,75.0,11.0,2,159
139,10003,75.0,8.25,1,163
140,10001,75.0,6.6,1,65
141,10003,75.0,11.0,1,109
142,10005,75.0,11.0,2,148
143,10001,75.0,6.6,1,28
144,10001,75.0,11.0,1,115
145,10006,75.0,16.5,0,230
146,10001,75.0,16.5,1,79
147,10004,75.0,7.333333333333333,1,161
148,10006,75.0,33.0,0,265
149,10004,75.0,11.0,1,268
150,10002,75.0,11.0,2,105
151,10004,75.0,22.0,1,269
152,10001,75.0,8.25,1,61
153,10006,75.0,11.0,0,157
154,10001,75.0,6.6,1,98
155,10001,75.0,8.25,1,96
156,10002,75.0,7.333333333333333,2,102
157,10001,75.0,7.833333333333333,1,153
158,10001,75.0,9.4,1,99
159,10002,75.0,7.333333333333333,2,120
160,10003,75.0,11.0,1,201
161,10001,75.0,9.4,1,26
162,10006,75.0,7.333333333333333,0,262
163,10004,75.0,11.0,1,158
164,10004,75.0,22.0,1,160
165,10005,75.0,7.333333333333333,2,260
166,10002,75.0,11.0,2,105
167,10001,75.0,5.875,1,29
168,10001,75.0,6.714285714285714,1,136
169,10004,75.0,22.0,1,266
170,10001,75.0,7.833333333333333,1,10
171,10006,75.0,7.333333333333333,0,225
172,10004,75.0,22.0,1,287
173,10004,75.0,33.0,1,125
174,10003,75.0,6.714285714285714,1,147
175,10005,75.0,7.5,2,203
176,10001,75.0,6.6,1,61
177,10001,75.0,8.25,1,28
178,10004,75.0,11.0,1,233
179,10003,75.0,4.7,1,199
180,10003,75.0,5.222222222222222,1,201
181,10001,75.0,6.6,1,100
182,10004,75.0,8.25,1,212
183,10000,75.0,9.0,0,147
184,10003,75.0,5.875,1,165
185,10002,75.0,5.5,2,51
186,10006,75.0,5.5,0,244
187,10000,75.0,7.5,0,95
188,10001,75.0,6.6,1,10
189,10002,75.0,7.333333333333333,2,88
190,10004,75.0,7.333333333333333,1,159
191,10006,75.0,6.6,0,230
192,10003,75.0,5.875,1,237
193,10002,75.0,7.333333333333333,2,104
194,10003,75.0,6.714285714285714,1,255
195,10006,75.0,5.5,0,264
196,10001,75.0,5.5,1,61
197,10006,75.0,6.6,0,247
198,10001,75.0,6.6,1,118
199,10000,75.0,7.5,0,113
200,10001,75.0,8.25,1,135
201,10006,75.0,8.25,0,189
202,10005,75.0,11.0,2,260
203,10006,75.0,8.25,0,138
204,10000,75.0,15.0,0,0
205,10006,75.0,16.5,0,265
206,10003,75.0,7.833333333333333,1,181
207,10001,75.0,6.6,1,98
208,10004,75.0,7.333333333333333,1,215
209,10005,75.0,6.6,2,219
210,10001,75.0,7.333333333333333,1,62
211,10000,75.0,9.0,0,112
212,10001,75.0,11.0,1,98
213,10006,75.0,5.5,0,156
214,10003,75.0,7.333333333333333,1,128
215,10004,75.0,5.5,1,141
216,10005,75.0,6.6,2,201
217,10003,75.0,7.333333333333333,1,127
218,10006,75.0,7.333333333333333,0,261
219,10002,75.0,5.5,2,67
220,10002,75.0,6.6,2,66
221,10004,75.0,7.333333333333333,1,232
222,10006,75.0,11.0,0,138
223,10002,75.0,8.25,2,51
224,10001,75.0,7.333333333333333,1,153
225,10005,75.0,11.0,2,257
226,10006,75.0,11.0,0,244
227,10006,75.0,22.0,0,228
228,10002,75.0,11.0,2,50
229,10003,75.0,11.0,1,109
230,10006,75.0,22.0,0,228
231,10003,75.0,22.0,1,254
232,10002,75.0,8.25,2,104
233,10004,75.0,7.333333333333333,1,285
234,10005,75.0,6.6,2,257
235,10005,75.0,9.0,2,277
236,10001,75.0,11.75,1,43
237,10005,75.0,9.0,2,274
238,10001,75.0,15.666666666666666,1,64
239,10001,75.0,15.666666666666666,1,45
240,10000,75.0,9.0,0,72
241,10004,75.0,7.333333333333333,1,159
242,10001,75.0,15.666666666666666,1,82
243,10003,75.0,8.25,1,216
244,10004,75.0,11.0,1,195
245,10000,75.0,9.0,0,90
246,10003,75.0,8.25,1,163
247,10003,75.0,11.0,1,235
248,10004,75.0,11.0,1,230
249,10006,75.0,9.0,0,211
250,10004,75.0,22.0,1,176
251,10001,75.0,9.4,1,6
252,10002,75.0,9.0,2,125
253,10005,75.0,9.0,2,255
254,10001,75.0,7.833333333333333,1,116
255,10006,75.0,9.0,0,175
256,10002,75.0,7.333333333333333,2,122
257,10001,75.0,5.875,1,11
258,10000,75.0,7.5,0,92
259,10003,75.0,9.4,1,162
260,10003,75.0,11.75,1,144
261,10004,75.0,7.333333333333333,1,196
262,10004,75.0,11.0,1,142
263,10000,75.0,15.0,0,58
264,10003,75.0,9.4,1,198
265,10001,75.0,5.888888888888889,1,63
266,10002,75.0,7.333333333333333,2,105
267,10006,75.0,5.0,0,229
268,10002,75.0,11.0,2,14
269,10001,75.0,7.571428571428571,1,135
270,10004,75.0,16.5,1,212
271,10003,75.0,11.0,1,165
272,10003,75.0,22.0,1,270
273,10005,75.0,15.0,2,187
274,10006,75.0,7.5,0,226
275,10004,75.0,8.25,1,179
276,10001,75.0,8.833333333333334,1,78
277,10001,75.0,7.333333333333333,1,136
278,10002,75.0,15.0,2,12
279,10006,75.0,11.0,0,243
280,10000,75.0,13.25,0,110
281,10000,75.0,17.666666666666668,0,94
282,10004,75.0,22.0,1,232
283,10001,75.0,11.0,1,119
284,10000,75.0,13.25,0,113
285,10005,75.0,11.0,2,188
286,10001,75.0,11.0,1,98
287,10002,75.0,7.5,2,107
288,10005,75.0,11.0,2,185
289,10001,75.0,22.0,1,99
