0,37,40.0,6.5,1,226
1,66,40.0,5.2,0,105
2,84,40.0,9.0,3,256
3,72,40.0,5.2,1,74
4,82,40.0,6.5,2,2
5,7,40.0,5.2,3,63
6,69,40.0,5.2,3,58
7,90,40.0,6.5,3,185
8,81,40.0,5.2,0,279
9,79,40.0,5.2,3,21
10,57,40.0,13.5,2,3
11,40,40.0,9.0,0,44
12,49,40.0,6.75,0,226
13,34,40.0,9.0,3,54
14,81,40.0,5.2,3,205
15,2,40.0,5.2,1,259
16,50,40.0,13.0,1,17
17,79,40.0,5.2,3,96
18,87,40.0,5.2,1,187
19,42,40.0,9.0,2,268
20,34,40.0,6.75,1,91
21,40,40.0,8.666666666666666,0,44
22,7,40.0,5.2,3,84
23,97,40.0,5.2,1,64
24,73,40.0,5.2,2,122
25,44,40.0,6.5,1,106
26,11,40.0,6.75,0,181
27,82,40.0,9.0,3,5
28,36,40.0,9.0,2,29
29,85,40.0,5.2,3,39
30,30,40.0,5.2,2,187
31,91,40.0,5.2,3,110
32,82,40.0,9.0,3,74
33,93,40.0,5.2,3,2
34,69,40.0,9.0,2,54
35,50,40.0,13.0,0,125
36,17,40.0,13.5,3,251
37,2,40.0,9.0,1,221
38,10,40.0,9.0,2,25
39,57,40.0,9.0,2,40
40,96,40.0,9.0,0,61
41,16,40.0,9.0,0,162
42,81,40.0,4.333333333333333,1,167
43,89,40.0,9.0,3,43
44,91,40.0,6.5,3,166
45,71,40.0,6.5,3,56
46,74,40.0,5.2,2,167
47,97,40.0,6.5,1,47
48,71,40.0,8.666666666666666,3,39
49,49,40.0,6.5,3,260
50,30,40.0,5.2,3,245
51,16,40.0,13.5,2,144
52,71,40.0,13.0,3,0
53,59,40.0,6.5,2,261
54,70,40.0,5.2,3,227
55,75,40.0,6.5,2,63
56,6,40.0,6.5,0,140
57,99,40.0,5.2,3,156
58,50,40.0,13.5,1,17
59,80,40.0,5.2,2,150
60,60,40.0,9.0,0,15
61,41,40.0,9.0,2,163
62,63,40.0,6.5,2,172
63,74,40.0,5.2,2,93
64,72,40.0,5.2,2,79
65,51,40.0,5.2,2,115
66,89,40.0,9.0,3,45
67,70,40.0,5.2,1,150
68,94,40.0,6.5,3,117
69,78,40.0,9.0,3,284
70,37,40.0,4.0,0,247
71,33,40.0,4.333333333333333,1,177
72,35,40.0,9.0,1,184
73,79,40.0,5.2,2,78
74,17,40.0,9.0,2,196
75,86,40.0,5.2,2,120
76,97,40.0,6.5,1,100
77,70,40.0,5.2,1,243
78,27,40.0,4.333333333333333,1,196
79,32,40.0,6.5,1,225
80,60,40.0,6.5,0,14
81,90,40.0,5.2,0,131
82,37,40.0,9.0,3,278
83,60,40.0,6.5,0,49
84,27,40.0,13.0,3,158
85,20,40.0,13.5,2,24
86,93,40.0,5.2,2,39
87,37,40.0,9.0,3,261
88,48,40.0,5.2,3,51
89,37,40.0,9.0,3,243
90,67,40.0,8.666666666666666,1,22
91,67,40.0,6.5,1,3
92,47,40.0,5.2,3,70
93,90,40.0,5.2,0,223
94,32,40.0,6.5,1,227
95,88,40.0,5.2,0,161
96,76,40.0,5.2,3,177
97,91,40.0,6.5,3,167
98,74,40.0,5.2,2,44
99,71,40.0,6.75,1,56
100,77,40.0,9.0,2,37
101,97,40.0,9.0,1,29
102,49,40.0,6.5,3,261
103,62,40.0,5.2,0,195
104,82,40.0,9.0,3,2
105,45,40.0,6.5,0,10
106,33,40.0,5.2,3,138
107,74,40.0,5.2,2,112
108,5,40.0,6.5,0,175
109,92,40.0,6.5,2,19
110,55,40.0,6.5,3,15
111,44,40.0,6.5,1,68
112,94,40.0,6.5,0,10
113,51,40.0,6.5,1,6
114,11,40.0,6.5,0,256
115,84,40.0,9.0,0,218
116,92,40.0,6.5,2,55
117,72,40.0,6.5,1,131
118,70,40.0,9.0,1,243
119,17,40.0,6.5,0,232
120,61,40.0,6.5,0,199
121,57,40.0,13.5,2,44
122,57,40.0,13.5,2,96
123,56,40.0,6.5,0,86
124,73,40.0,6.5,3,210
125,90,40.0,5.2,3,95
126,36,40.0,5.2,2,138
127,85,40.0,5.2,3,72
128,60,40.0,9.0,0,35
129,0,40.0,9.0,3,242
130,54,40.0,5.2,1,186
131,36,40.0,5.2,2,67
132,89,40.0,6.5,3,41
133,79,40.0,5.2,2,127
134,14,40.0,6.5,3,155
135,14,40.0,6.5,3,207
136,68,40.0,6.75,3,55
137,20,40.0,5.2,3,98
138,25,40.0,6.5,3,104
139,77,40.0,6.5,2,40
140,32,40.0,9.0,1,187
141,59,40.0,9.0,1,170
142,74,40.0,5.2,3,25
143,15,40.0,6.75,1,49
144,2,40.0,9.0,1,254
145,81,40.0,5.2,3,151
146,44,40.0,5.2,0,14
147,42,40.0,9.0,3,231
148,97,40.0,4.333333333333333,0,48
149,58,40.0,6.5,3,194
150,41,40.0,13.5,2,163
151,82,40.0,6.5,2,74
152,22,40.0,6.5,3,218
153,22,40.0,8.666666666666666,3,217
